Status,Address,S/A,Price,For Tax Year,Gross Taxes,Sold Date,Days On Market,Age,Area,Total Bedrooms,Total Baths,Lot Sz (Sq.Ft.),Floor Area -Grand Total,Original Price,List Price,Driveway Finish,Floor Area - Unfinished,GST Incl,Foundation,Floor Area Fin - Basement,Zoning,Parking Places - Covered,# Rms,No. Floor Levels,Frontage - Feet,Depth,Type,Public Remarks
S,71 15288 36 AVENUE,F58,"$1,150,000 ",2019,"$4,206.10 ",6/27/2020,3,17,South Surrey White Rock,5,4,1,"3,068","$1,149,900 ","$1,149,900 ",,0,,Concrete Perimeter,929,CD,2,14,3,1,,House/Single Family,"CAMBRIA 5 Bdrm Beauty completely renovated. A community within a community! Situated in beautiful Rosemary Heights, this stunning 2 storey + bsmt has it all! The kitchen features Bosch appliances, extended cabinets, 5 burner gas range, a quartz oversized countertop AND an extra beverage fridge. Living area features gas f/p, hardwood floors, built in shelving & hutch, sec sys. Private backyard w/extra privacy fence. Upstairs dual purpose den/family/media room w/ beautiful new wool carpet. 3 bdrms up. Incredible Mbdrm has vaulted ceiling, loads of millwork, 5 piece gorgeous ensuite & 2 closets. Bsmt has newly built wine room, media room, 2 bdrms, 1 bath. Double car garage w/ extra storage. Steps away from shops, recreation & Rosemary Heights Elementary. This home is a perfect '10'!"
S,2831 GORDON AVENUE,F53,"$1,150,000 ",2019,"$4,873.53 ",9/19/2020,65,94,South Surrey White Rock,3,1,"6,000.00","1,040","$1,249,000 ","$1,199,000 ",,0,,Other,0,RF,2,7,1,50,120,House/Single Family,"Embrace the Crescent Beach lifestyle!  This property has everything you need to make the most of life in the Village.  Property includes a 3 bed and 1 bath rancher with a double car garage with finished space above. Barbecue with friends on the southwest facing patio or go for an energizing beach walk or evening paddle.  The kitchen is equipped with all the necessities: natural gas range, stainless steel dishwasher, side-by-side fridge and microwave.  Walk a few steps to full-service restaurants, or take your dinner to the beach and watch the sun set.  The spacious, fully fenced backyard with double gate access from the alley is great for children, dogs and all your toys!   Soak in the deep cast iron, claw foot tub, then cozy up to the natural gas fire in the fall/winter months."
S,12980 16 AVENUE,F53,"$1,150,000 ",2019,"$4,484.07 ",7/17/2020,2,24,South Surrey White Rock,5,4,"3,584.00","2,812","$1,199,000 ","$1,199,000 ",,0,,Concrete Perimeter,0,CD,2,12,3,30,119,House/Single Family,"Look no further as this is the best value in Ocean Park. This fully renovated, south facing home boasts 5 bedrooms and 4 bathrooms, a fully fenced private backyard, and a detached double garage. This is a true gem nestled in Ocean Park; only a one minute walk to shopping, close to schools and is in an amazing community. This home has gone a major renovation with a new gourmet kitchen, bathrooms and new floors. The master is south facing with an amazing new en-suite equipt with a beautiful claw foot tub and all the ammenities to feel pampered. The backyard is multi-faceted with a porch and large entertainment area below. This is worth a look as it is close to 3000 sq feet in Ocean Park and at this price is sure to be a fantastic investment. This home is truly beautiful."
S,14594 33A AVENUE,F51,"$1,150,000 ",2019,"$4,257.22 ",8/10/2020,6,16,South Surrey White Rock,4,4,"3,552.00","2,910","$1,199,900 ","$1,199,900 ",,550,,Concrete Perimeter,469,RES,2,9,3,43.97,,House/Single Family,"Welcome to your next cozy and welcoming home! This house is situated at a tranquil and secure single entrance cul-de-sec neighborhood with very limited outside traffic that create a peace of mind. Yet shopping, transit and trail are within short distance. This peaceful house features with high ceiling at the main living room. Open kitchen provides stainless steel appliance, granite countertop island and extra spice pantry. Second floor offers a roomy master bedroom and expensive mater ensuite. The two jack and joe bedrooms are larger and functional. There is also a study area with built-in cabinets and desk. Basement already has a one bedroom suite. The 550sqft unfinished area is rough-in and has the potential to be completed with a self-sustain suite. Open House Sunday Aug 9 1-4pm."
S,890 STEVENS STREET,F54,"$1,150,000 ",2019,"$5,637.16 ",10/2/2020,2,30,South Surrey White Rock,4,3,"4,257.00","2,218","$1,228,800 ","$1,228,800 ",,0,,Concrete Perimeter,0,RD,2,13,2,33,129,House/Single Family,"East Beach beauty! This fabulous 3/4 bedroom home can be configured for a single family, or produce income with the downstairs suite - your call! Fantastic open floor plan is great for entertaining - updated kitchen with large island, and vinyl flooring through the main living areas - easy care and looks great! Tons of windows let in the natural light - and sliding doors off the living room take you out to your gorgeous deck - enjoy those ocean views! The master bedroom is huge - with a large walk in closet, and ensuite - plus a deck! Private fenced yard and storage shed, - lots of level driveway for extra parking - and all this just steps to the beach! Don't miss this opportunity!"
S,2559 140 STREET,F51,"$1,153,698 ",2019,"$5,103.87 ",6/22/2020,84,53,South Surrey White Rock,2,1,"14,615.00","1,026","$1,225,000 ","$1,225,000 ",,0,,Concrete Perimeter,0,RH-G,,7,1,114,130,House/Single Family,"First time Buyers, Builders, Developers take note! This is a great little rancher on a huge 14,615 sq. ft. lot in Peninsula Park, surrounded by multi-million dollar homes. This home and property has lots of options and opportunity. Move in as is and grow your family, rent it out and hold or hold and build your dream home. The current home is well under the max floor area allowed. This RH-G lot allows for one single family dwelling which may contain 1 secondary suite and an accessory use including bed and breakfast in accordance with the zoning bylaw. Updates include windows 2009, kitchen counters/backsplash 2015, fridge 2017, W/D 2015. Bonus heated greenhouse and storage shed. Gorgeous lot with lane access buffered with trees from 140th. Elgin Secondary & Chantrell Creek Elementary."
S,1683 143B STREET,F52,"$1,159,180 ",2019,"$4,199.72 ",6/15/2020,5,37,South Surrey White Rock,3,3,"7,234.00","1,810","$999,000 ","$999,000 ",Concrete,0,,Concrete Perimeter,0,RES,2,10,1,76,92,House/Single Family,"Welcome to the fabulous neighborhood of Ocean Bluff Estates. This 3 bed 1800 sqft rancher on a 7200 sqft lot is located on a quiet kid-friendly street and has been meticulously maintained by the owner for the last 31 years! It's mainly original so bring your renovating ideas or plan to build your dream home. The west-facing backyard is totally private and enjoys beautiful lawns and established trees, shrubs and a vegetable garden. The storage shed is insulated and has electricity. There is ample space at the front for parking an RV or a boat. Steps away from Bayridge Elementary and walking distance to Semiahmoo High school, transit, shopping, South Surrey Athletic Park, and the Rec Centre."
S,17178 1 AVENUE,F59,"$1,160,000 ",2019,"$2,883.53 ",9/29/2020,53,0,South Surrey White Rock,5,4,"3,323.00","2,873","$1,169,900 ","$1,169,900 ",,0,No,Concrete Perimeter,962,RF10,2,12,3,0,,House/Single Family,"Welcome to this very popular family friendly neighborhood of South Surrey. Surrounded by parks and golf courses with close border access via Hwy 99 and Pacific Hwy. This spacious(bigger than it looks) quality home, built by a quality builder has an open plan with 5 bedrooms, 4 baths and 9 FT CEILINGS on the main. Fully finished basement with LEGAL 2 bedroom suite, separate entry, own laundry. Wired for 4 security cameras, ready for A/C hook up, and comes with a generous appliance package,blinds, landscaped & fenced.7 HOMES AVAILABLE.OPEN  SATURDAYS & SUNDAYS 12-4 pm."
S,14254 16A AVENUE,F52,"$1,160,000 ",2019,"$4,266.82 ",9/4/2020,65,39,South Surrey White Rock,3,3,"7,234.00","2,080","$1,248,000 ","$1,195,000 ",,0,,Concrete Perimeter,0,RF,2,11,2,69,105,House/Single Family,"Semiahoo School Catchment! Fabulous opportunity to own a property in this Prime Sunnyside Neighborhood. Functional and classic layout 3 bedroom& 3 bath plus a den on a sizeable 7,234sf lot with south facing backyard.  Bright kitchen and spacious family room overlooking two separate decks. Still have ample room for formal dinning and living area. Even there is a nook, perfect space for family breakfast. Huge garage good for storage. It is a ideal home for those looking to get their family start in the South Surrey / White Rock area. There is plenty space at the front for  RV or a boat. Steps away from Bayridge Elementary and walking distance to Semi High school, transit, shopping, South Surrey Athletic Park, and the Rec Centre. Do not miss out!"
S,14911 24 AVENUE,F52,"$1,160,000 ",2019,"$4,449.22 ",10/10/2020,11,42,South Surrey White Rock,3,3,"9,751.00","2,022","$1,199,000 ","$1,199,000 ",,0,,Concrete Perimeter,0,RF,16,9,3,93.11,,House/Single Family,"Sherbrooke Estates! Largest lot in the area! This stunning 3 level split home is in the perfect private location behind trees and a mature hedge on frontage road well back from 24th Avenue. This home has been lovingly maintained, it is in pristine condition and is move in ready. Two separate driveways, one that leads to detached 24 x 35 garage/shop! Plenty of parking perfect for RV or boat. Many upgrades in this renovated home including an updated kitchen, new furnace in 2006, hot water tank in 2015, hardwood floors in 2013, windows in 2010 and new roof in 2014! Very close to parks, recreation facilities and Semiahmoo trail. A short walk to Semiahmoo High School."
S,15380 28 AVENUE,F55,"$1,161,000 ",2019,"$2,486.52 ",9/1/2020,6,0,South Surrey White Rock,4,5,"3,748.00","2,843","$1,165,000 ","$1,165,000 ",,0,,Concrete Perimeter,0,RF-10,5,14,3,31,120,House/Single Family,"Awesome South Surrey Location! Absolutely beautiful new 2843 sf.ft. home with 4 bdrm 5 bath. Main floor features a huge great room with Gourmet Kitchen, Gas cooktop, Quartz counter-tops, High-end Stainless Steel appliances and large center Island perfect for entertaining. French doors lead to a covered deck with sunny South facing backyard. Double garage + parking for 3 more cars. A/C and radiant in floor heat. The top floor provides 3 spacious bedrooms including the exquisite Master bedroom with huge windows and view to North Shore mountains. Spa-like 5 piece ensuite with jetted tub, Rain shower-head, tile flooring. Lower level features a media room with wet bar. 1bedroom legal suite with own laundry. Jessie Lee Elem,  Offers Mon. Aug. 30 by 5:00 p.m."
S,14893 SOUTHMERE COURT,F52,"$1,161,000 ",2020,"$4,150.74 ",9/14/2020,6,38,South Surrey White Rock,3,3,"7,376.00","2,029","$999,900 ","$999,900 ",Concrete,0,,Concrete Perimeter,0,RF,1,12,2,73,,House/Single Family,"Beautiful split level home in this Prime Sunnyside Neighborhood.Corner property with large lot of 7376 Sft. Private backyard with over 10 ft hedge all around. Modern and classic interior design with 3 bedrooms and 3 bathrooms of total 2029 Sft. Spacious living room and Family Room with fresh painting. Extra deep crawl space for kids to play or storage. Large outdoor patio and beautiful backyard you can enjoy all sunny days with family and friends. Walking distance to the famous Semiahmoo Secondary School which provide the IB program and AP program. Central location in the South Surrey and White Rock, close to schools, communities, sport center, urban forest, transportation, library, highway, shopping mall, White Rock beach and U.S border."
S,12842 26 AVENUE,F53,"$1,165,000 ",2019,"$4,154.98 ",7/25/2020,66,10,South Surrey White Rock,3,4,"2,743.00","2,593","$1,299,000 ","$1,199,000 ",,0,,Concrete Perimeter,839,RF9,2,10,3,29.83,,House/Single Family,"This pristine, CUSTOM BUILT home in Ocean Park is a perfect alternative to the easy-living of a townhome - but without the Strata! A well thought-out Great Room plan in extraordinary condition both inside and out; this one stands out from the crowd. Gourmet cooks will love extensive cabinetry in the spacious island kitchen with hidden TV. Both bedrooms up have private en suite baths; the spacious Master Retreat has vaulted ceilings and a lounge area for reading and relaxing. The finished basement has a private entry, spacious media room and is perfect for guests or extended family. No heavy yard-work in the South facing courtyard garden! There really is absolutely nothing to do here but move in. (Don't miss the amazing doll house walk-through Virtual Tour!!) THIS IS A MUST SEE!"
S,15790 23B AVENUE,F55,"$1,165,000 ",2019,"$3,374.00 ",10/2/2020,50,1,South Surrey White Rock,4,4,"3,844.00","2,919","$1,139,000 ","$1,134,000 ",,0,,Concrete Perimeter,946,RS3,2,14,3,30,,House/Single Family,"CONGRATULATIONS! YOU'RE MOVING. Prestigious Grandivew area! New home by premier builder, Pacific Open Concepts. Great attn. to detail, 3800sqft lot. 10ft ceilings main flr adds more light to pen flr pln. with You will love the over sized kitchen Fisher Paykal 36 Gas stove, Lg. Flush built-in fridge all appl. are upgraded. Lrg mudrm w/lots of stg. 9ft ceilings 2nd flr, MASSIVE Mstr ste is vaulted w/Lg closet & enst w/glass shwr. LEGAL BSMT SUITE w/9ft ceilings & rec rm. has sept ent & parking. Sound proofed. ATTACHED GARAGE, r/i air cond. Quite simply the best home for the money. BUILDER WILL CONSIDER TRADES."
S,12875 19A AVENUE,F53,"$1,166,000 ",2019,"$4,570.31 ",10/13/2020,14,34,South Surrey White Rock,3,2,"7,198.00","1,708","$1,166,000 ","$1,166,000 ",,0,,Concrete Perimeter,0,SFR,2,9,1,59,120.3,House/Single Family,"Beautiful rancher home on a quiet cul-de-sac, very private and peaceful! Renovated and upgraded in 2016. Spacious and bright living room and dinning area, open floor-plan. Enjoy your morning coffee in the 250sf Solarium room which is not included in the total floor area. Located in Ocean Park, the most desirable neighborhood in South Surrey! Minutes away from the Crescent Beach, shops and library. Top-ranked School catchment: Ocean Cliff Elementary and Elgin Secondary. Ideal for both investment and primary residence. Tenants are moving out, will be vacant and ready for move-in soon! Priced to sell!"
S,15614 20 AVENUE,F55,"$1,170,000 ",2019,"$5,117.89 ",8/18/2020,0,999,South Surrey White Rock,5,3,"14,251.00","2,390","$1,250,000 ","$1,250,000 ",,0,,Concrete Perimeter,0,RF,,12,2,88,143ft,House/Single Family,"ATTENTION BUILDERS & INVESTORS - SUBDIVIDABLE PROPERTY IN SOUTH SURREY. This 14,251 sqft flat level, corner lot in a prime area of South Surrey is subdividable into two 6,000+ sqft lots to be able to build 2 custom homes side by side with great frontages on to 20 Avenue. Home is currently rented to great tenants and contains 5 bedrooms, 2.5 washrooms, with approximately 2,400 sqft of total living space including a legal suite below. Walking distance to shopping, transit, schools and parks along with quick access to major transportation routes for commuters! Great Opportunity here to get your hands on a property with IMMEDIATE POTENTIAL."
